STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
NAP,H,20,FLOW,20230604 0500,20230604 0500,36, ,CFS
NAP,H,20,FLOW,20230604 0600,20230604 0600,37, ,CFS
NAP,H,20,FLOW,20230604 0700,20230604 0700,37, ,CFS
NAP,H,20,FLOW,20230604 0800,20230604 0800,36, ,CFS
NAP,H,20,FLOW,20230604 0900,20230604 0900,36, ,CFS
NAP,H,20,FLOW,20230604 1000,20230604 1000,36, ,CFS
NAP,H,20,FLOW,20230604 1100,20230604 1100,36, ,CFS
NAP,H,20,FLOW,20230604 1200,20230604 1200,36, ,CFS
NAP,H,20,FLOW,20230604 1300,20230604 1300,36, ,CFS
NAP,H,20,FLOW,20230604 1400,20230604 1400,36, ,CFS
NAP,H,20,FLOW,20230604 1500,20230604 1500,36, ,CFS
NAP,H,20,FLOW,20230604 1600,20230604 1600,36, ,CFS
NAP,H,20,FLOW,20230604 1700,20230604 1700,36, ,CFS
NAP,H,20,FLOW,20230604 1800,20230604 1800,36, ,CFS
NAP,H,20,FLOW,20230604 1900,20230604 1900,36, ,CFS
NAP,H,20,FLOW,20230604 2000,20230604 2000,36, ,CFS
NAP,H,20,FLOW,20230604 2100,20230604 2100,36, ,CFS
NAP,H,20,FLOW,20230604 2200,20230604 2200,36, ,CFS
NAP,H,20,FLOW,20230604 2300,20230604 2300,36, ,CFS
NAP,H,20,FLOW,20230605 0000,20230605 0000,36, ,CFS
NAP,H,20,FLOW,20230605 0100,20230605 0100,36, ,CFS
NAP,H,20,FLOW,20230605 0200,20230605 0200,36, ,CFS
NAP,H,20,FLOW,20230605 0300,20230605 0300,36, ,CFS
NAP,H,20,FLOW,20230605 0400,20230605 0400,36, ,CFS
NAP,H,20,FLOW,20230605 0500,20230605 0500,36, ,CFS
NAP,H,20,FLOW,20230605 0600,20230605 0600,36, ,CFS
NAP,H,20,FLOW,20230605 0700,20230605 0700,36, ,CFS
NAP,H,20,FLOW,20230605 0800,20230605 0800,36, ,CFS
NAP,H,20,FLOW,20230605 0900,20230605 0900,36, ,CFS
NAP,H,20,FLOW,20230605 1000,20230605 1000,36, ,CFS
NAP,H,20,FLOW,20230605 1100,20230605 1100,36, ,CFS
NAP,H,20,FLOW,20230605 1200,20230605 1200,36, ,CFS
NAP,H,20,FLOW,20230605 1300,20230605 1300,36, ,CFS
NAP,H,20,FLOW,20230605 1400,20230605 1400,36, ,CFS
NAP,H,20,FLOW,20230605 1500,20230605 1500,36, ,CFS
NAP,H,20,FLOW,20230605 1600,20230605 1600,36, ,CFS
NAP,H,20,FLOW,20230605 1700,20230605 1700,36, ,CFS
NAP,H,20,FLOW,20230605 1800,20230605 1800,36, ,CFS
NAP,H,20,FLOW,20230605 1900,20230605 1900,35, ,CFS
NAP,H,20,FLOW,20230605 2000,20230605 2000,35, ,CFS
NAP,H,20,FLOW,20230605 2100,20230605 2100,35, ,CFS
NAP,H,20,FLOW,20230605 2200,20230605 2200,34, ,CFS
NAP,H,20,FLOW,20230605 2300,20230605 2300,35, ,CFS
NAP,H,20,FLOW,20230606 0000,20230606 0000,35, ,CFS
NAP,H,20,FLOW,20230606 0100,20230606 0100,35, ,CFS
NAP,H,20,FLOW,20230606 0200,20230606 0200,35, ,CFS
NAP,H,20,FLOW,20230606 0300,20230606 0300,36, ,CFS
NAP,H,20,FLOW,20230606 0400,20230606 0400,36, ,CFS
NAP,H,20,FLOW,20230606 0500,20230606 0500,36, ,CFS
NAP,H,20,FLOW,20230606 0600,20230606 0600,36, ,CFS
NAP,H,20,FLOW,20230606 0700,20230606 0700,36, ,CFS
NAP,H,20,FLOW,20230606 0800,20230606 0800,36, ,CFS
NAP,H,20,FLOW,20230606 0900,20230606 0900,36, ,CFS
NAP,H,20,FLOW,20230606 1000,20230606 1000,36, ,CFS
NAP,H,20,FLOW,20230606 1100,20230606 1100,36, ,CFS
NAP,H,20,FLOW,20230606 1200,20230606 1200,36, ,CFS
NAP,H,20,FLOW,20230606 1300,20230606 1300,36, ,CFS
NAP,H,20,FLOW,20230606 1400,20230606 1400,36, ,CFS
NAP,H,20,FLOW,20230606 1500,20230606 1500,36, ,CFS
NAP,H,20,FLOW,20230606 1600,20230606 1600,36, ,CFS
NAP,H,20,FLOW,20230606 1700,20230606 1700,36, ,CFS
NAP,H,20,FLOW,20230606 1800,20230606 1800,36, ,CFS
NAP,H,20,FLOW,20230606 1900,20230606 1900,36, ,CFS
NAP,H,20,FLOW,20230606 2000,20230606 2000,35, ,CFS
NAP,H,20,FLOW,20230606 2100,20230606 2100,35, ,CFS
NAP,H,20,FLOW,20230606 2200,20230606 2200,36, ,CFS
NAP,H,20,FLOW,20230606 2300,20230606 2300,35, ,CFS
NAP,H,20,FLOW,20230607 0000,20230607 0000,35, ,CFS
NAP,H,20,FLOW,20230607 0100,20230607 0100,35, ,CFS
NAP,H,20,FLOW,20230607 0200,20230607 0200,35, ,CFS
NAP,H,20,FLOW,20230607 0300,20230607 0300,35, ,CFS
NAP,H,20,FLOW,20230607 0400,20230607 0400,35, ,CFS
NAP,H,20,FLOW,20230607 0500,20230607 0500,35, ,CFS
NAP,H,20,FLOW,20230607 0600,20230607 0600,35, ,CFS
NAP,H,20,FLOW,20230607 0700,20230607 0700,35, ,CFS
NAP,H,20,FLOW,20230607 0800,20230607 0800,36, ,CFS
NAP,H,20,FLOW,20230607 0900,20230607 0900,36, ,CFS
NAP,H,20,FLOW,20230607 1000,20230607 1000,35, ,CFS
NAP,H,20,FLOW,20230607 1100,20230607 1100,35, ,CFS
NAP,H,20,FLOW,20230607 1200,20230607 1200,35, ,CFS
NAP,H,20,FLOW,20230607 1300,20230607 1300,35, ,CFS
NAP,H,20,FLOW,20230607 1400,20230607 1400,35, ,CFS
NAP,H,20,FLOW,20230607 1500,20230607 1500,35, ,CFS
NAP,H,20,FLOW,20230607 1600,20230607 1600,35, ,CFS
NAP,H,20,FLOW,20230607 1700,20230607 1700,35, ,CFS
NAP,H,20,FLOW,20230607 1800,20230607 1800,35, ,CFS
NAP,H,20,FLOW,20230607 1900,20230607 1900,35, ,CFS
NAP,H,20,FLOW,20230607 2000,20230607 2000,34, ,CFS
NAP,H,20,FLOW,20230607 2100,20230607 2100,34, ,CFS
NAP,H,20,FLOW,20230607 2200,20230607 2200,34, ,CFS
NAP,H,20,FLOW,20230607 2300,20230607 2300,34, ,CFS
NAP,H,20,FLOW,20230608 0000,20230608 0000,34, ,CFS
NAP,H,20,FLOW,20230608 0100,20230608 0100,34, ,CFS
NAP,H,20,FLOW,20230608 0200,20230608 0200,34, ,CFS
NAP,H,20,FLOW,20230608 0300,20230608 0300,34, ,CFS
NAP,H,20,FLOW,20230608 0400,20230608 0400,34, ,CFS
NAP,H,20,FLOW,20230608 0500,20230608 0500,34, ,CFS
NAP,H,20,FLOW,20230608 0600,20230608 0600,34, ,CFS
NAP,H,20,FLOW,20230608 0700,20230608 0700,34, ,CFS
NAP,H,20,FLOW,20230608 0800,20230608 0800,35, ,CFS
NAP,H,20,FLOW,20230608 0900,20230608 0900,35, ,CFS
NAP,H,20,FLOW,20230608 1000,20230608 1000,35, ,CFS
NAP,H,20,FLOW,20230608 1100,20230608 1100,34, ,CFS
NAP,H,20,FLOW,20230608 1200,20230608 1200,34, ,CFS
NAP,H,20,FLOW,20230608 1300,20230608 1300,34, ,CFS
NAP,H,20,FLOW,20230608 1400,20230608 1400,34, ,CFS
NAP,H,20,FLOW,20230608 1500,20230608 1500,34, ,CFS
NAP,H,20,FLOW,20230608 1600,20230608 1600,34, ,CFS
NAP,H,20,FLOW,20230608 1700,20230608 1700,34, ,CFS
NAP,H,20,FLOW,20230608 1800,20230608 1800,34, ,CFS
NAP,H,20,FLOW,20230608 1900,20230608 1900,34, ,CFS
NAP,H,20,FLOW,20230608 2000,20230608 2000,34, ,CFS
NAP,H,20,FLOW,20230608 2100,20230608 2100,34, ,CFS
NAP,H,20,FLOW,20230608 2200,20230608 2200,34, ,CFS
NAP,H,20,FLOW,20230608 2300,20230608 2300,34, ,CFS
NAP,H,20,FLOW,20230609 0000,20230609 0000,33, ,CFS
NAP,H,20,FLOW,20230609 0100,20230609 0100,34, ,CFS
NAP,H,20,FLOW,20230609 0200,20230609 0200,34, ,CFS
NAP,H,20,FLOW,20230609 0300,20230609 0300,34, ,CFS
NAP,H,20,FLOW,20230609 0400,20230609 0400,34, ,CFS
NAP,H,20,FLOW,20230609 0500,20230609 0500,34, ,CFS
NAP,H,20,FLOW,20230609 0600,20230609 0600,34, ,CFS
NAP,H,20,FLOW,20230609 0700,20230609 0700,34, ,CFS
NAP,H,20,FLOW,20230609 0800,20230609 0800,34, ,CFS
NAP,H,20,FLOW,20230609 0900,20230609 0900,34, ,CFS
NAP,H,20,FLOW,20230609 1000,20230609 1000,34, ,CFS
NAP,H,20,FLOW,20230609 1100,20230609 1100,34, ,CFS
NAP,H,20,FLOW,20230609 1200,20230609 1200,34, ,CFS
NAP,H,20,FLOW,20230609 1300,20230609 1300,34, ,CFS
NAP,H,20,FLOW,20230609 1400,20230609 1400,34, ,CFS
NAP,H,20,FLOW,20230609 1500,20230609 1500,34, ,CFS
NAP,H,20,FLOW,20230609 1600,20230609 1600,34, ,CFS
NAP,H,20,FLOW,20230609 1700,20230609 1700,34, ,CFS
NAP,H,20,FLOW,20230609 1800,20230609 1800,34, ,CFS
NAP,H,20,FLOW,20230609 1900,20230609 1900,34, ,CFS
NAP,H,20,FLOW,20230609 2000,20230609 2000,34, ,CFS
NAP,H,20,FLOW,20230609 2100,20230609 2100,34, ,CFS
NAP,H,20,FLOW,20230609 2200,20230609 2200,34, ,CFS
NAP,H,20,FLOW,20230609 2300,20230609 2300,33, ,CFS
NAP,H,20,FLOW,20230610 0000,20230610 0000,33, ,CFS
NAP,H,20,FLOW,20230610 0100,20230610 0100,33, ,CFS
NAP,H,20,FLOW,20230610 0200,20230610 0200,33, ,CFS
NAP,H,20,FLOW,20230610 0300,20230610 0300,34, ,CFS
NAP,H,20,FLOW,20230610 0400,20230610 0400,34, ,CFS
NAP,H,20,FLOW,20230610 0500,20230610 0500,34, ,CFS
NAP,H,20,FLOW,20230610 0600,20230610 0600,34, ,CFS
NAP,H,20,FLOW,20230610 0700,20230610 0700,34, ,CFS
NAP,H,20,FLOW,20230610 0800,20230610 0800,34, ,CFS
NAP,H,20,FLOW,20230610 0900,20230610 0900,34, ,CFS
NAP,H,20,FLOW,20230610 1000,20230610 1000,34, ,CFS
NAP,H,20,FLOW,20230610 1100,20230610 1100,34, ,CFS
NAP,H,20,FLOW,20230610 1200,20230610 1200,34, ,CFS
NAP,H,20,FLOW,20230610 1300,20230610 1300,34, ,CFS
NAP,H,20,FLOW,20230610 1400,20230610 1400,34, ,CFS
NAP,H,20,FLOW,20230610 1500,20230610 1500,34, ,CFS
NAP,H,20,FLOW,20230610 1600,20230610 1600,35, ,CFS
NAP,H,20,FLOW,20230610 1700,20230610 1700,34, ,CFS
NAP,H,20,FLOW,20230610 1800,20230610 1800,34, ,CFS
NAP,H,20,FLOW,20230610 1900,20230610 1900,34, ,CFS
NAP,H,20,FLOW,20230610 2000,20230610 2000,34, ,CFS
NAP,H,20,FLOW,20230610 2100,20230610 2100,34, ,CFS
NAP,H,20,FLOW,20230610 2200,20230610 2200,34, ,CFS
NAP,H,20,FLOW,20230610 2300,20230610 2300,33, ,CFS
NAP,H,20,FLOW,20230611 0000,20230611 0000,33, ,CFS
NAP,H,20,FLOW,20230611 0100,20230611 0100,33, ,CFS
NAP,H,20,FLOW,20230611 0200,20230611 0200,33, ,CFS
NAP,H,20,FLOW,20230611 0300,20230611 0300,33, ,CFS
NAP,H,20,FLOW,20230611 0400,20230611 0400,34, ,CFS
NAP,H,20,FLOW,20230611 0500,20230611 0500,34, ,CFS
NAP,H,20,FLOW,20230611 0600,20230611 0600,34, ,CFS
NAP,H,20,FLOW,20230611 0700,20230611 0700,34, ,CFS
NAP,H,20,FLOW,20230611 0800,20230611 0800,34, ,CFS
NAP,H,20,FLOW,20230611 0900,20230611 0900,34, ,CFS
NAP,H,20,FLOW,20230611 1000,20230611 1000,34, ,CFS
NAP,H,20,FLOW,20230611 1100,20230611 1100,34, ,CFS
NAP,H,20,FLOW,20230611 1200,20230611 1200,34, ,CFS
NAP,H,20,FLOW,20230611 1300,20230611 1300,34, ,CFS
NAP,H,20,FLOW,20230611 1400,20230611 1400,34, ,CFS
NAP,H,20,FLOW,20230611 1500,20230611 1500,34, ,CFS
NAP,H,20,FLOW,20230611 1600,20230611 1600,34, ,CFS
NAP,H,20,FLOW,20230611 1700,20230611 1700,34, ,CFS
NAP,H,20,FLOW,20230611 1800,20230611 1800,33, ,CFS
NAP,H,20,FLOW,20230611 1900,20230611 1900,33, ,CFS
NAP,H,20,FLOW,20230611 2000,20230611 2000,33, ,CFS
NAP,H,20,FLOW,20230611 2100,20230611 2100,33, ,CFS
NAP,H,20,FLOW,20230611 2200,20230611 2200,32, ,CFS
NAP,H,20,FLOW,20230611 2300,20230611 2300,32, ,CFS
NAP,H,20,FLOW,20230612 0000,20230612 0000,32, ,CFS
NAP,H,20,FLOW,20230612 0100,20230612 0100,32, ,CFS
NAP,H,20,FLOW,20230612 0200,20230612 0200,32, ,CFS
NAP,H,20,FLOW,20230612 0300,20230612 0300,32, ,CFS
NAP,H,20,FLOW,20230612 0400,20230612 0400,32, ,CFS
NAP,H,20,FLOW,20230612 0500,20230612 0500,32, ,CFS
NAP,H,20,FLOW,20230612 0600,20230612 0600,33, ,CFS
NAP,H,20,FLOW,20230612 0700,20230612 0700,32, ,CFS
NAP,H,20,FLOW,20230612 0800,20230612 0800,32, ,CFS
NAP,H,20,FLOW,20230612 0900,20230612 0900,32, ,CFS
NAP,H,20,FLOW,20230612 1000,20230612 1000,32, ,CFS
NAP,H,20,FLOW,20230612 1100,20230612 1100,33, ,CFS
NAP,H,20,FLOW,20230612 1200,20230612 1200,32, ,CFS
NAP,H,20,FLOW,20230612 1300,20230612 1300,32, ,CFS
NAP,H,20,FLOW,20230612 1400,20230612 1400,33, ,CFS
NAP,H,20,FLOW,20230612 1500,20230612 1500,33, ,CFS
NAP,H,20,FLOW,20230612 1600,20230612 1600,33, ,CFS
NAP,H,20,FLOW,20230612 1700,20230612 1700,33, ,CFS
NAP,H,20,FLOW,20230612 1800,20230612 1800,33, ,CFS
NAP,H,20,FLOW,20230612 1900,20230612 1900,32, ,CFS
NAP,H,20,FLOW,20230612 2000,20230612 2000,32, ,CFS
NAP,H,20,FLOW,20230612 2100,20230612 2100,32, ,CFS
NAP,H,20,FLOW,20230612 2200,20230612 2200,31, ,CFS
NAP,H,20,FLOW,20230612 2300,20230612 2300,31, ,CFS
NAP,H,20,FLOW,20230613 0000,20230613 0000,31, ,CFS
NAP,H,20,FLOW,20230613 0100,20230613 0100,31, ,CFS
NAP,H,20,FLOW,20230613 0200,20230613 0200,31, ,CFS
NAP,H,20,FLOW,20230613 0300,20230613 0300,31, ,CFS
NAP,H,20,FLOW,20230613 0400,20230613 0400,31, ,CFS
NAP,H,20,FLOW,20230613 0500,20230613 0500,31, ,CFS
NAP,H,20,FLOW,20230613 0600,20230613 0600,31, ,CFS
NAP,H,20,FLOW,20230613 0700,20230613 0700,32, ,CFS
NAP,H,20,FLOW,20230613 0800,20230613 0800,32, ,CFS
NAP,H,20,FLOW,20230613 0900,20230613 0900,32, ,CFS
NAP,H,20,FLOW,20230613 1000,20230613 1000,32, ,CFS
NAP,H,20,FLOW,20230613 1100,20230613 1100,32, ,CFS
NAP,H,20,FLOW,20230613 1200,20230613 1200,32, ,CFS
NAP,H,20,FLOW,20230613 1300,20230613 1300,32, ,CFS
NAP,H,20,FLOW,20230613 1400,20230613 1400,32, ,CFS
NAP,H,20,FLOW,20230613 1500,20230613 1500,32, ,CFS
NAP,H,20,FLOW,20230613 1600,20230613 1600,32, ,CFS
NAP,H,20,FLOW,20230613 1700,20230613 1700,32, ,CFS
NAP,H,20,FLOW,20230613 1800,20230613 1800,32, ,CFS
NAP,H,20,FLOW,20230613 1900,20230613 1900,31, ,CFS
NAP,H,20,FLOW,20230613 2000,20230613 2000,31, ,CFS
NAP,H,20,FLOW,20230613 2100,20230613 2100,31, ,CFS
NAP,H,20,FLOW,20230613 2200,20230613 2200,31, ,CFS
NAP,H,20,FLOW,20230613 2300,20230613 2300,31, ,CFS
NAP,H,20,FLOW,20230614 0000,20230614 0000,31, ,CFS
NAP,H,20,FLOW,20230614 0100,20230614 0100,31, ,CFS
NAP,H,20,FLOW,20230614 0200,20230614 0200,31, ,CFS
NAP,H,20,FLOW,20230614 0300,20230614 0300,31, ,CFS
NAP,H,20,FLOW,20230614 0400,20230614 0400,31, ,CFS
NAP,H,20,FLOW,20230614 0500,20230614 0500,31, ,CFS
NAP,H,20,FLOW,20230614 0600,20230614 0600,31, ,CFS
NAP,H,20,FLOW,20230614 0700,20230614 0700,31, ,CFS
NAP,H,20,FLOW,20230614 0800,20230614 0800,31, ,CFS
NAP,H,20,FLOW,20230614 0900,20230614 0900,31, ,CFS
NAP,H,20,FLOW,20230614 1000,20230614 1000,31, ,CFS
NAP,H,20,FLOW,20230614 1100,20230614 1100,31, ,CFS
NAP,H,20,FLOW,20230614 1200,20230614 1200,31, ,CFS
NAP,H,20,FLOW,20230614 1300,20230614 1300,32, ,CFS
NAP,H,20,FLOW,20230614 1400,20230614 1400,32, ,CFS
NAP,H,20,FLOW,20230614 1500,20230614 1500,32, ,CFS
NAP,H,20,FLOW,20230614 1600,20230614 1600,32, ,CFS
NAP,H,20,FLOW,20230614 1700,20230614 1700,32, ,CFS
NAP,H,20,FLOW,20230614 1800,20230614 1800,32, ,CFS
NAP,H,20,FLOW,20230614 1900,20230614 1900,31, ,CFS
NAP,H,20,FLOW,20230614 2000,20230614 2000,31, ,CFS
NAP,H,20,FLOW,20230614 2100,20230614 2100,31, ,CFS
NAP,H,20,FLOW,20230614 2200,20230614 2200,31, ,CFS
NAP,H,20,FLOW,20230614 2300,20230614 2300,31, ,CFS
NAP,H,20,FLOW,20230615 0000,20230615 0000,31, ,CFS
NAP,H,20,FLOW,20230615 0100,20230615 0100,30, ,CFS
NAP,H,20,FLOW,20230615 0200,20230615 0200,30, ,CFS
NAP,H,20,FLOW,20230615 0300,20230615 0300,30, ,CFS
NAP,H,20,FLOW,20230615 0400,20230615 0400,30, ,CFS
NAP,H,20,FLOW,20230615 0500,20230615 0500,31, ,CFS
NAP,H,20,FLOW,20230615 0600,20230615 0600,31, ,CFS
NAP,H,20,FLOW,20230615 0700,20230615 0700,31, ,CFS
NAP,H,20,FLOW,20230615 0800,20230615 0800,31, ,CFS
NAP,H,20,FLOW,20230615 0900,20230615 0900,31, ,CFS
NAP,H,20,FLOW,20230615 1000,20230615 1000,31, ,CFS
NAP,H,20,FLOW,20230615 1100,20230615 1100,31, ,CFS
NAP,H,20,FLOW,20230615 1200,20230615 1200,31, ,CFS
NAP,H,20,FLOW,20230615 1300,20230615 1300,31, ,CFS
NAP,H,20,FLOW,20230615 1400,20230615 1400,31, ,CFS
NAP,H,20,FLOW,20230615 1500,20230615 1500,31, ,CFS
NAP,H,20,FLOW,20230615 1600,20230615 1600,31, ,CFS
NAP,H,20,FLOW,20230615 1700,20230615 1700,31, ,CFS
NAP,H,20,FLOW,20230615 1800,20230615 1800,31, ,CFS
NAP,H,20,FLOW,20230615 1900,20230615 1900,31, ,CFS
NAP,H,20,FLOW,20230615 2000,20230615 2000,31, ,CFS
NAP,H,20,FLOW,20230615 2100,20230615 2100,30, ,CFS
NAP,H,20,FLOW,20230615 2200,20230615 2200,30, ,CFS
NAP,H,20,FLOW,20230615 2300,20230615 2300,30, ,CFS
NAP,H,20,FLOW,20230616 0000,20230616 0000,30, ,CFS
NAP,H,20,FLOW,20230616 0100,20230616 0100,30, ,CFS
NAP,H,20,FLOW,20230616 0200,20230616 0200,29, ,CFS
NAP,H,20,FLOW,20230616 0300,20230616 0300,29, ,CFS
NAP,H,20,FLOW,20230616 0400,20230616 0400,30, ,CFS
NAP,H,20,FLOW,20230616 0500,20230616 0500,30, ,CFS
NAP,H,20,FLOW,20230616 0600,20230616 0600,30, ,CFS
NAP,H,20,FLOW,20230616 0700,20230616 0700,30, ,CFS
NAP,H,20,FLOW,20230616 0800,20230616 0800,30, ,CFS
NAP,H,20,FLOW,20230616 0900,20230616 0900,30, ,CFS
NAP,H,20,FLOW,20230616 1000,20230616 1000,30, ,CFS
NAP,H,20,FLOW,20230616 1100,20230616 1100,30, ,CFS
NAP,H,20,FLOW,20230616 1200,20230616 1200,30, ,CFS
NAP,H,20,FLOW,20230616 1300,20230616 1300,30, ,CFS
NAP,H,20,FLOW,20230616 1400,20230616 1400,30, ,CFS
NAP,H,20,FLOW,20230616 1500,20230616 1500,30, ,CFS
NAP,H,20,FLOW,20230616 1600,20230616 1600,30, ,CFS
NAP,H,20,FLOW,20230616 1700,20230616 1700,30, ,CFS
NAP,H,20,FLOW,20230616 1800,20230616 1800,30, ,CFS
NAP,H,20,FLOW,20230616 1900,20230616 1900,30, ,CFS
NAP,H,20,FLOW,20230616 2000,20230616 2000,30, ,CFS
NAP,H,20,FLOW,20230616 2100,20230616 2100,29, ,CFS
NAP,H,20,FLOW,20230616 2200,20230616 2200,29, ,CFS
NAP,H,20,FLOW,20230616 2300,20230616 2300,29, ,CFS
NAP,H,20,FLOW,20230617 0000,20230617 0000,29, ,CFS
NAP,H,20,FLOW,20230617 0100,20230617 0100,28, ,CFS
NAP,H,20,FLOW,20230617 0200,20230617 0200,28, ,CFS
NAP,H,20,FLOW,20230617 0300,20230617 0300,28, ,CFS
NAP,H,20,FLOW,20230617 0400,20230617 0400,28, ,CFS
NAP,H,20,FLOW,20230617 0500,20230617 0500,28, ,CFS
NAP,H,20,FLOW,20230617 0600,20230617 0600,28, ,CFS
NAP,H,20,FLOW,20230617 0700,20230617 0700,28, ,CFS
NAP,H,20,FLOW,20230617 0800,20230617 0800,28, ,CFS
NAP,H,20,FLOW,20230617 0900,20230617 0900,28, ,CFS
NAP,H,20,FLOW,20230617 1000,20230617 1000,28, ,CFS
NAP,H,20,FLOW,20230617 1100,20230617 1100,28, ,CFS
NAP,H,20,FLOW,20230617 1200,20230617 1200,28, ,CFS
NAP,H,20,FLOW,20230617 1300,20230617 1300,28, ,CFS
NAP,H,20,FLOW,20230617 1400,20230617 1400,29, ,CFS
NAP,H,20,FLOW,20230617 1500,20230617 1500,29, ,CFS
NAP,H,20,FLOW,20230617 1600,20230617 1600,29, ,CFS
NAP,H,20,FLOW,20230617 1700,20230617 1700,29, ,CFS
NAP,H,20,FLOW,20230617 1800,20230617 1800,28, ,CFS
NAP,H,20,FLOW,20230617 1900,20230617 1900,28, ,CFS
NAP,H,20,FLOW,20230617 2000,20230617 2000,28, ,CFS
NAP,H,20,FLOW,20230617 2100,20230617 2100,28, ,CFS
NAP,H,20,FLOW,20230617 2200,20230617 2200,28, ,CFS
NAP,H,20,FLOW,20230617 2300,20230617 2300,28, ,CFS
NAP,H,20,FLOW,20230618 0000,20230618 0000,28, ,CFS
NAP,H,20,FLOW,20230618 0100,20230618 0100,28, ,CFS
NAP,H,20,FLOW,20230618 0200,20230618 0200,28, ,CFS
NAP,H,20,FLOW,20230618 0300,20230618 0300,28, ,CFS
NAP,H,20,FLOW,20230618 0400,20230618 0400,28, ,CFS
NAP,H,20,FLOW,20230618 0500,20230618 0500,28, ,CFS
NAP,H,20,FLOW,20230618 0600,20230618 0600,28, ,CFS
NAP,H,20,FLOW,20230618 0700,20230618 0700,28, ,CFS
NAP,H,20,FLOW,20230618 0800,20230618 0800,28, ,CFS
NAP,H,20,FLOW,20230618 0900,20230618 0900,28, ,CFS
NAP,H,20,FLOW,20230618 1000,20230618 1000,28, ,CFS
NAP,H,20,FLOW,20230618 1100,20230618 1100,28, ,CFS
NAP,H,20,FLOW,20230618 1200,20230618 1200,28, ,CFS
NAP,H,20,FLOW,20230618 1300,20230618 1300,28, ,CFS
NAP,H,20,FLOW,20230618 1400,20230618 1400,28, ,CFS
NAP,H,20,FLOW,20230618 1500,20230618 1500,28, ,CFS
NAP,H,20,FLOW,20230618 1600,20230618 1600,28, ,CFS
NAP,H,20,FLOW,20230618 1700,20230618 1700,28, ,CFS
NAP,H,20,FLOW,20230618 1800,20230618 1800,28, ,CFS
NAP,H,20,FLOW,20230618 1900,20230618 1900,28, ,CFS
NAP,H,20,FLOW,20230618 2000,20230618 2000,28, ,CFS
NAP,H,20,FLOW,20230618 2100,20230618 2100,28, ,CFS
NAP,H,20,FLOW,20230618 2200,20230618 2200,27, ,CFS
NAP,H,20,FLOW,20230618 2300,20230618 2300,26, ,CFS
NAP,H,20,FLOW,20230619 0000,20230619 0000,26, ,CFS
NAP,H,20,FLOW,20230619 0100,20230619 0100,27, ,CFS
NAP,H,20,FLOW,20230619 0200,20230619 0200,27, ,CFS
NAP,H,20,FLOW,20230619 0300,20230619 0300,27, ,CFS
NAP,H,20,FLOW,20230619 0400,20230619 0400,27, ,CFS
NAP,H,20,FLOW,20230619 0500,20230619 0500,27, ,CFS
NAP,H,20,FLOW,20230619 0600,20230619 0600,27, ,CFS
NAP,H,20,FLOW,20230619 0700,20230619 0700,27, ,CFS
NAP,H,20,FLOW,20230619 0800,20230619 0800,27, ,CFS
NAP,H,20,FLOW,20230619 0900,20230619 0900,27, ,CFS
NAP,H,20,FLOW,20230619 1000,20230619 1000,27, ,CFS
NAP,H,20,FLOW,20230619 1100,20230619 1100,27, ,CFS
NAP,H,20,FLOW,20230619 1200,20230619 1200,27, ,CFS
NAP,H,20,FLOW,20230619 1300,20230619 1300,27, ,CFS
NAP,H,20,FLOW,20230619 1400,20230619 1400,27, ,CFS
NAP,H,20,FLOW,20230619 1500,20230619 1500,27, ,CFS
NAP,H,20,FLOW,20230619 1600,20230619 1600,28, ,CFS
NAP,H,20,FLOW,20230619 1700,20230619 1700,27, ,CFS
NAP,H,20,FLOW,20230619 1800,20230619 1800,26, ,CFS
NAP,H,20,FLOW,20230619 1900,20230619 1900,26, ,CFS
NAP,H,20,FLOW,20230619 2000,20230619 2000,26, ,CFS
NAP,H,20,FLOW,20230619 2100,20230619 2100,26, ,CFS
NAP,H,20,FLOW,20230619 2200,20230619 2200,26, ,CFS
NAP,H,20,FLOW,20230619 2300,20230619 2300,26, ,CFS
NAP,H,20,FLOW,20230620 0000,20230620 0000,26, ,CFS
NAP,H,20,FLOW,20230620 0100,20230620 0100,26, ,CFS
NAP,H,20,FLOW,20230620 0200,20230620 0200,26, ,CFS
NAP,H,20,FLOW,20230620 0300,20230620 0300,26, ,CFS
NAP,H,20,FLOW,20230620 0400,20230620 0400,26, ,CFS
NAP,H,20,FLOW,20230620 0500,20230620 0500,26, ,CFS
NAP,H,20,FLOW,20230620 0600,20230620 0600,26, ,CFS
NAP,H,20,FLOW,20230620 0700,20230620 0700,26, ,CFS
NAP,H,20,FLOW,20230620 0800,20230620 0800,26, ,CFS
NAP,H,20,FLOW,20230620 0900,20230620 0900,26, ,CFS
NAP,H,20,FLOW,20230620 1000,20230620 1000,26, ,CFS
NAP,H,20,FLOW,20230620 1100,20230620 1100,26, ,CFS
NAP,H,20,FLOW,20230620 1200,20230620 1200,26, ,CFS
NAP,H,20,FLOW,20230620 1300,20230620 1300,27, ,CFS
NAP,H,20,FLOW,20230620 1400,20230620 1400,27, ,CFS
NAP,H,20,FLOW,20230620 1500,20230620 1500,27, ,CFS
NAP,H,20,FLOW,20230620 1600,20230620 1600,27, ,CFS
NAP,H,20,FLOW,20230620 1700,20230620 1700,27, ,CFS
NAP,H,20,FLOW,20230620 1800,20230620 1800,26, ,CFS
