,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4
2023-01-21 07:00:00+00:00,0.015022457,-0.0886744,-0.09076902,-0.07326412,-0.039430887
2023-01-21 08:00:00+00:00,0.014224231,-0.09241679,-0.09203464,-0.0766131,-0.040526927
2023-01-21 09:00:00+00:00,0.012453198,-0.097445875,-0.093187034,-0.0807707,-0.043752372
2023-01-21 10:00:00+00:00,0.010730684,-0.10257843,-0.09432149,-0.085041046,-0.04843539
2023-01-21 11:00:00+00:00,0.009006619,-0.10763618,-0.0953815,-0.0892199,-0.05315551
2023-01-21 12:00:00+00:00,0.0071997046,-0.112669855,-0.09637162,-0.09347239,-0.05530846
2023-01-21 13:00:00+00:00,0.0052915215,-0.11730784,-0.09726748,-0.09778193,-0.057568014
2023-01-21 14:00:00+00:00,0.0033404827,-0.12147823,-0.0980998,-0.101157546,-0.059944063
2023-01-21 15:00:00+00:00,0.0017997026,-0.12467626,-0.098872066,-0.10289645,-0.06191972
2023-01-21 16:00:00+00:00,0.00045377016,-0.12765938,-0.09952453,-0.104386,-0.06393647
2023-01-21 17:00:00+00:00,-0.00016903877,-0.12923002,-0.10001728,-0.10500416,-0.06541869
2023-01-21 18:00:00+00:00,-0.00046288967,-0.13082469,-0.10032871,-0.10535291,-0.066734165
2023-01-21 19:00:00+00:00,3.5762787e-07,-0.13197935,-0.1005792,-0.10503584,-0.0674181
2023-01-21 20:00:00+00:00,0.0005708933,-0.133407,-0.10085398,-0.10495865,-0.06783253
2023-01-21 21:00:00+00:00,0.0012404323,-0.13461244,-0.1010122,-0.104861975,-0.06793991
2023-01-21 22:00:00+00:00,0.0019111633,-0.13551673,-0.10114086,-0.10482699,-0.06762579
2023-01-21 23:00:00+00:00,0.002360046,-0.13707343,-0.101314396,-0.10491976,-0.06750512
2023-01-22 00:00:00+00:00,0.0027552247,-0.13863534,-0.10153192,-0.104994595,-0.0670844
2023-01-22 01:00:00+00:00,0.0033807755,-0.1397602,-0.10160956,-0.10480726,-0.06658363
2023-01-22 02:00:00+00:00,0.0035750866,-0.14170408,-0.10166246,-0.10492477,-0.066149235
2023-01-22 03:00:00+00:00,0.0030290484,-0.14383706,-0.101806015,-0.10490149,-0.06609461
2023-01-22 04:00:00+00:00,0.0022146702,-0.14516175,-0.10177064,-0.10479897,-0.06600398
2023-01-22 05:00:00+00:00,0.00074088573,-0.14671427,-0.10187337,-0.10538015,-0.0663884
2023-01-22 06:00:00+00:00,-0.0008369684,-0.14725128,-0.101896256,-0.10521087,-0.06757769
2023-01-22 07:00:00+00:00,-0.0024316907,-0.14700097,-0.10176018,-0.103542924,-0.06889954
2023-01-22 08:00:00+00:00,-0.0036754608,-0.14619347,-0.10141343,-0.100493014,-0.069913864
2023-01-22 09:00:00+00:00,-0.0048799515,-0.14554983,-0.10108939,-0.09715894,-0.07094437
2023-01-22 10:00:00+00:00,-0.006276846,-0.1455124,-0.10062522,-0.09389925,-0.07217407
2023-01-22 11:00:00+00:00,-0.007342577,-0.14516273,-0.10011527,-0.09054461,-0.07300216
2023-01-22 12:00:00+00:00,-0.008200645,-0.1442506,-0.09963083,-0.08654016,-0.07364091
2023-01-22 13:00:00+00:00,-0.0089761615,-0.14257243,-0.09916401,-0.082010955,-0.07410842
2023-01-22 14:00:00+00:00,-0.0096565485,-0.14063781,-0.098692715,-0.07803109,-0.074537605
2023-01-22 15:00:00+00:00,-0.010748833,-0.13961706,-0.09812841,-0.07530764,-0.07497084
2023-01-22 16:00:00+00:00,-0.011844069,-0.1391691,-0.09761965,-0.072734565,-0.07504383
2023-01-22 17:00:00+00:00,-0.012764066,-0.1385715,-0.09699562,-0.068713576,-0.07444811
2023-01-22 18:00:00+00:00,-0.013646901,-0.13808137,-0.09626591,-0.06433338,-0.07366386
2023-01-22 19:00:00+00:00,-0.014945537,-0.13789952,-0.09542328,-0.059714407,-0.07274482
2023-01-22 20:00:00+00:00,-0.016437054,-0.13774368,-0.09452531,-0.05508679,-0.07154861
2023-01-22 21:00:00+00:00,-0.017786711,-0.13695312,-0.09364137,-0.050617963,-0.07029235
2023-01-22 22:00:00+00:00,-0.018961549,-0.1355164,-0.09278378,-0.04624659,-0.06918329
2023-01-22 23:00:00+00:00,-0.02024284,-0.13396502,-0.09187001,-0.042009264,-0.068208784
2023-01-23 00:00:00+00:00,-0.021790981,-0.1329557,-0.090818554,-0.03847012,-0.06730139
2023-01-23 01:00:00+00:00,-0.023809046,-0.13277909,-0.08971462,-0.035596997,-0.066503555
2023-01-23 02:00:00+00:00,-0.025675327,-0.13237539,-0.0886302,-0.032699913,-0.065719426
2023-01-23 03:00:00+00:00,-0.02705273,-0.13070783,-0.08763537,-0.029345721,-0.06518042
2023-01-23 04:00:00+00:00,-0.027890563,-0.1277678,-0.086672276,-0.026876599,-0.064821064
2023-01-23 05:00:00+00:00,-0.028666615,-0.12485728,-0.08561912,-0.025445312,-0.064525545
2023-01-23 06:00:00+00:00,-0.02922681,-0.121973276,-0.08445361,-0.025000751,-0.06457123
2023-01-23 07:00:00+00:00,-0.029570699,-0.1189715,-0.08346984,-0.025420278,-0.064872324
2023-01-23 08:00:00+00:00,-0.029730529,-0.115965694,-0.082912624,-0.026706964,-0.06544384
2023-01-23 09:00:00+00:00,-0.029764563,-0.113470465,-0.082434654,-0.028361678,-0.06620866
2023-01-23 10:00:00+00:00,-0.02982077,-0.11138159,-0.0819616,-0.029944569,-0.06684816
2023-01-23 11:00:00+00:00,-0.0301992,-0.110434294,-0.08150643,-0.031352133,-0.067466676
2023-01-23 12:00:00+00:00,-0.030781925,-0.10984409,-0.08116478,-0.032835275,-0.06813559
2023-01-23 13:00:00+00:00,-0.031545877,-0.10945928,-0.0807949,-0.03397265,-0.06864354
2023-01-23 14:00:00+00:00,-0.03208834,-0.108771,-0.08041194,-0.034679204,-0.06906235
2023-01-23 15:00:00+00:00,-0.03207299,-0.107366234,-0.080100685,-0.035455614,-0.0695416
2023-01-23 16:00:00+00:00,-0.031841546,-0.10571882,-0.07975593,-0.036158115,-0.07005179
2023-01-23 17:00:00+00:00,-0.030853838,-0.1030336,-0.079518884,-0.037528902,-0.07041755
2023-01-23 18:00:00+00:00,-0.029783785,-0.10042998,-0.07934135,-0.039615005,-0.070393205
2023-01-23 19:00:00+00:00,-0.028261572,-0.09736663,-0.0791786,-0.041313946,-0.06987399
2023-01-23 20:00:00+00:00,-0.026676327,-0.09357774,-0.07899633,-0.0433307,-0.06870717
2023-01-23 21:00:00+00:00,-0.025203228,-0.0900203,-0.078752965,-0.045690328,-0.06725204
2023-01-23 22:00:00+00:00,-0.023599654,-0.08584148,-0.07855281,-0.047091156,-0.06540471
2023-01-23 23:00:00+00:00,-0.021529794,-0.08108693,-0.07803902,-0.04615912,-0.06301981
2023-01-24 00:00:00+00:00,-0.019088298,-0.07579857,-0.075436175,-0.04543817,-0.06029424
2023-01-24 01:00:00+00:00,-0.015845507,-0.06948489,-0.07100159,-0.043029606,-0.05802414
2023-01-24 02:00:00+00:00,-0.01176849,-0.06307727,-0.06613839,-0.039417267,-0.055489868
2023-01-24 03:00:00+00:00,-0.00772506,-0.057025343,-0.06066662,-0.03683263,-0.05282575
2023-01-24 04:00:00+00:00,-0.0037944317,-0.05113569,-0.055202752,-0.03309709,-0.045485735
2023-01-24 05:00:00+00:00,5.376339e-05,-0.04642129,-0.050729245,-0.030104607,-0.036567777
2023-01-24 06:00:00+00:00,0.0039489865,-0.04246211,-0.04728514,-0.027549714,-0.028755695
2023-01-24 07:00:00+00:00,0.006734252,-0.040182054,-0.044789135,-0.026499838,-0.023054093
2023-01-24 08:00:00+00:00,0.0083985925,-0.0396899,-0.043863982,-0.026980937,-0.01971364
2023-01-24 09:00:00+00:00,0.009825587,-0.03902343,-0.04384923,-0.029247314,-0.017204106
2023-01-24 10:00:00+00:00,0.010808885,-0.038787097,-0.044651836,-0.031805187,-0.01578632
2023-01-24 11:00:00+00:00,0.011764646,-0.038134545,-0.045741796,-0.034291536,-0.0144384205
2023-01-24 12:00:00+00:00,0.012731969,-0.0372037,-0.046816587,-0.03648758,-0.013283372
2023-01-24 13:00:00+00:00,0.013741672,-0.03674999,-0.04856974,-0.038726687,-0.012315154
2023-01-24 14:00:00+00:00,0.014495134,-0.037594676,-0.050557017,-0.04047969,-0.012128592
2023-01-24 15:00:00+00:00,0.014507771,-0.040559888,-0.053487986,-0.04312569,-0.013513297
2023-01-24 16:00:00+00:00,0.013753593,-0.045823604,-0.057201564,-0.04682502,-0.016340643
2023-01-24 17:00:00+00:00,0.0122945905,-0.052286476,-0.061456323,-0.05202052,-0.0198524
2023-01-24 18:00:00+00:00,0.0106553435,-0.059009016,-0.065758646,-0.057427436,-0.023392558
2023-01-24 19:00:00+00:00,0.008926868,-0.06567496,-0.06989512,-0.062024564,-0.027020305
2023-01-24 20:00:00+00:00,0.007171631,-0.07190561,-0.07363814,-0.06591663,-0.030570269
2023-01-24 21:00:00+00:00,0.0054141283,-0.077463776,-0.076978624,-0.06924018,-0.03396812
2023-01-24 22:00:00+00:00,0.0036357641,-0.08225471,-0.07976544,-0.07211417,-0.036981076
2023-01-24 23:00:00+00:00,0.0018678904,-0.08675718,-0.0823448,-0.07487813,-0.04006526
2023-01-25 00:00:00+00:00,0.000310421,-0.090448916,-0.08445111,-0.07730836,-0.043087155
2023-01-25 01:00:00+00:00,-0.0013189912,-0.09341544,-0.08625892,-0.07962355,-0.046198547
2023-01-25 02:00:00+00:00,-0.002716899,-0.09525463,-0.08750358,-0.08134058,-0.048648983
2023-01-25 03:00:00+00:00,-0.0037849545,-0.09559801,-0.087991744,-0.0820421,-0.050346702
2023-01-25 04:00:00+00:00,-0.004647374,-0.09471476,-0.08789933,-0.082132876,-0.0513106
2023-01-25 05:00:00+00:00,-0.005490482,-0.09353453,-0.08759013,-0.08152297,-0.052264303
2023-01-25 06:00:00+00:00,-0.0061133504,-0.09182897,-0.08701733,-0.0809319,-0.0529387
2023-01-25 07:00:00+00:00,-0.0066815615,-0.09022817,-0.08657107,-0.080553204,-0.053727478
2023-01-25 08:00:00+00:00,-0.0069077015,-0.08861029,-0.08621466,-0.08023384,-0.05429253
2023-01-25 09:00:00+00:00,-0.0069316626,-0.086975574,-0.08571404,-0.07989523,-0.054485172
2023-01-25 10:00:00+00:00,-0.006560385,-0.084836364,-0.0850448,-0.079262555,-0.05388531
2023-01-25 11:00:00+00:00,-0.005860746,-0.08247322,-0.08393231,-0.07807419,-0.05261889
2023-01-25 12:00:00+00:00,-0.005125761,-0.08051708,-0.082829416,-0.07682973,-0.051060975
2023-01-25 13:00:00+00:00,-0.004773915,-0.07954249,-0.08220959,-0.07588959,-0.049946845
2023-01-25 14:00:00+00:00,-0.0050039887,-0.07959291,-0.08216363,-0.075854,-0.049511403
2023-01-25 15:00:00+00:00,-0.0052859187,-0.08106032,-0.082930654,-0.07651389,-0.049593866
2023-01-25 16:00:00+00:00,-0.0057737827,-0.08367795,-0.08429366,-0.07759291,-0.05048889
2023-01-25 17:00:00+00:00,-0.0064039826,-0.08709428,-0.085954994,-0.079431444,-0.051670432
2023-01-25 18:00:00+00:00,-0.0073005557,-0.09141785,-0.08768293,-0.08166006,-0.053590596
2023-01-25 19:00:00+00:00,-0.0083061755,-0.09618613,-0.08952871,-0.08373767,-0.055633575
2023-01-25 20:00:00+00:00,-0.009159178,-0.10033676,-0.09145507,-0.08560979,-0.057318985
2023-01-25 21:00:00+00:00,-0.010173053,-0.104435176,-0.09333953,-0.087157995,-0.059379905
2023-01-25 22:00:00+00:00,-0.011609048,-0.10911611,-0.09535691,-0.08907297,-0.062391937
2023-01-25 23:00:00+00:00,-0.01377508,-0.11456439,-0.09779447,-0.091913074,-0.06687236
2023-01-26 00:00:00+00:00,-0.016718715,-0.12053537,-0.09843397,-0.09587377,-0.07039207
2023-01-26 01:00:00+00:00,-0.020199955,-0.1267398,-0.09924331,-0.10048911,-0.072595626
2023-01-26 02:00:00+00:00,-0.023789227,-0.13083163,-0.09993371,-0.10277939,-0.07457909
2023-01-26 03:00:00+00:00,-0.027736664,-0.13447222,-0.100483745,-0.104715556,-0.076708734
2023-01-26 04:00:00+00:00,-0.03134033,-0.13668269,-0.1008324,-0.10567343,-0.07870531
2023-01-26 05:00:00+00:00,-0.034403384,-0.13783658,-0.101157874,-0.10353851,-0.08137262
2023-01-26 06:00:00+00:00,-0.03720945,-0.1382012,-0.10145566,-0.101125956,-0.08392763
2023-01-26 07:00:00+00:00,-0.039067805,-0.13772577,-0.10160804,-0.09846303,-0.085724264
2023-01-26 08:00:00+00:00,-0.04098186,-0.13760594,-0.10184997,-0.09618437,-0.08751801
2023-01-26 09:00:00+00:00,-0.042576224,-0.1373342,-0.10317308,-0.094708115,-0.08887553
2023-01-26 10:00:00+00:00,-0.04345423,-0.13668185,-0.104489535,-0.0937269,-0.089839906
2023-01-26 11:00:00+00:00,-0.04330969,-0.13514218,-0.10523552,-0.09300384,-0.090029836
2023-01-26 12:00:00+00:00,-0.04263234,-0.13273823,-0.10596642,-0.092809856,-0.089537054
2023-01-26 13:00:00+00:00,-0.04147789,-0.1303941,-0.106742054,-0.09301132,-0.08845091
2023-01-26 14:00:00+00:00,-0.03945726,-0.12792358,-0.107268125,-0.09426239,-0.08670032
2023-01-26 15:00:00+00:00,-0.036545664,-0.12447089,-0.10694909,-0.09550822,-0.08406934
2023-01-26 16:00:00+00:00,-0.032833815,-0.118364155,-0.10555318,-0.09715539,-0.0821895
2023-01-26 17:00:00+00:00,-0.029061586,-0.111820936,-0.10378274,-0.09875038,-0.08024794
2023-01-26 18:00:00+00:00,-0.025641859,-0.10726404,-0.10207859,-0.09879038,-0.078481406
2023-01-26 19:00:00+00:00,-0.022652417,-0.104337275,-0.10144949,-0.09805474,-0.07684824
2023-01-26 20:00:00+00:00,-0.019931465,-0.10232869,-0.10145718,-0.09737256,-0.075238496
2023-01-26 21:00:00+00:00,-0.018109143,-0.10211116,-0.10111591,-0.097409844,-0.07206693
2023-01-26 22:00:00+00:00,-0.017455727,-0.103670776,-0.10113686,-0.09844148,-0.069708794
2023-01-26 23:00:00+00:00,-0.01729837,-0.105832785,-0.1016213,-0.099634916,-0.06847501
2023-01-27 00:00:00+00:00,-0.0174959,-0.108336836,-0.10242537,-0.10038254,-0.06838423
2023-01-27 01:00:00+00:00,-0.018330216,-0.110918194,-0.10319033,-0.10147625,-0.06933108
2023-01-27 02:00:00+00:00,-0.019438833,-0.113416165,-0.10342756,-0.10237688,-0.07117036
2023-01-27 03:00:00+00:00,-0.020328134,-0.11502361,-0.103376746,-0.1018987,-0.07294026
2023-01-27 04:00:00+00:00,-0.021502912,-0.117016315,-0.10326886,-0.10136354,-0.07561448
2023-01-27 05:00:00+00:00,-0.022601277,-0.11807054,-0.10299626,-0.10074285,-0.076099604
2023-01-27 06:00:00+00:00,-0.02421105,-0.119123936,-0.10272536,-0.10097462,-0.07680711
2023-01-27 07:00:00+00:00,-0.026228547,-0.11984348,-0.102535754,-0.10113564,-0.07758379
2023-01-27 08:00:00+00:00,-0.028271914,-0.12058821,-0.10236466,-0.10073206,-0.07841131
2023-01-27 09:00:00+00:00,-0.030438006,-0.12094867,-0.10221052,-0.10026571,-0.07938784
2023-01-27 10:00:00+00:00,-0.03188163,-0.12014973,-0.10192338,-0.09900114,-0.08013064
2023-01-27 11:00:00+00:00,-0.03348854,-0.119490325,-0.102517694,-0.09738958,-0.080905706
2023-01-27 12:00:00+00:00,-0.034861594,-0.11856797,-0.103274405,-0.09506744,-0.08143583
2023-01-27 13:00:00+00:00,-0.03619197,-0.11756137,-0.10405114,-0.09246299,-0.08188304
2023-01-27 14:00:00+00:00,-0.037183017,-0.116392344,-0.104195,-0.09000313,-0.08195007
2023-01-27 15:00:00+00:00,-0.038178325,-0.11553264,-0.10436788,-0.08799246,-0.08203775
2023-01-27 16:00:00+00:00,-0.03907472,-0.11441809,-0.10422066,-0.085999966,-0.08203858
2023-01-27 17:00:00+00:00,-0.039926767,-0.113043815,-0.10351315,-0.08365175,-0.081956
2023-01-27 18:00:00+00:00,-0.040004432,-0.110981405,-0.102819115,-0.080970734,-0.081646085
2023-01-27 19:00:00+00:00,-0.03942582,-0.10767099,-0.10142928,-0.07782826,-0.08082816
2023-01-27 20:00:00+00:00,-0.039055377,-0.104637,-0.099755794,-0.07474911,-0.08001819
2023-01-27 21:00:00+00:00,-0.03877452,-0.101968706,-0.097513884,-0.07163176,-0.078899205
2023-01-27 22:00:00+00:00,-0.038392723,-0.09921762,-0.094892114,-0.068761766,-0.07742995
2023-01-27 23:00:00+00:00,-0.03871104,-0.09667513,-0.09133816,-0.0665859,-0.07606223
2023-01-28 00:00:00+00:00,-0.039099216,-0.09384185,-0.08809918,-0.064101785,-0.074637085
2023-01-28 01:00:00+00:00,-0.039786965,-0.09068489,-0.085112095,-0.061540276,-0.07331696
2023-01-28 02:00:00+00:00,-0.03977233,-0.08631191,-0.08203253,-0.058267355,-0.071645916
2023-01-28 03:00:00+00:00,-0.040154546,-0.0822579,-0.078886986,-0.055049986,-0.06997734
2023-01-28 04:00:00+00:00,-0.04045847,-0.07832384,-0.07555902,-0.05152148,-0.068181425
2023-01-28 05:00:00+00:00,-0.04052365,-0.07537946,-0.07279551,-0.048314065,-0.06649616
2023-01-28 06:00:00+00:00,-0.04097858,-0.0731903,-0.070856094,-0.043641657,-0.06511387
2023-01-28 07:00:00+00:00,-0.041869372,-0.071668416,-0.06965089,-0.038650513,-0.06385216
2023-01-28 08:00:00+00:00,-0.042503864,-0.06934282,-0.06857097,-0.033543915,-0.06267044
2023-01-28 09:00:00+00:00,-0.042662054,-0.06633562,-0.0674341,-0.028746575,-0.06162268
2023-01-28 10:00:00+00:00,-0.043049395,-0.06435442,-0.06642729,-0.025085598,-0.060892314
2023-01-28 11:00:00+00:00,-0.042787075,-0.06149885,-0.0649403,-0.021935046,-0.05998096
2023-01-28 12:00:00+00:00,-0.042290896,-0.058970034,-0.063421994,-0.019624203,-0.059186608
2023-01-28 13:00:00+00:00,-0.04196453,-0.05699551,-0.061999172,-0.018016934,-0.058577716
2023-01-28 14:00:00+00:00,-0.04204634,-0.055152565,-0.06068942,-0.018044442,-0.058106005
2023-01-28 15:00:00+00:00,-0.042009562,-0.05365324,-0.05979088,-0.01885572,-0.057857096
2023-01-28 16:00:00+00:00,-0.04185942,-0.052089155,-0.05850002,-0.0202865,-0.057385296
2023-01-28 17:00:00+00:00,-0.041648656,-0.05048573,-0.05730763,-0.021162182,-0.057163894
2023-01-28 18:00:00+00:00,-0.041109324,-0.048558354,-0.05555281,-0.020695776,-0.0567064
2023-01-28 19:00:00+00:00,-0.040237248,-0.046183527,-0.0535596,-0.019045174,-0.056207716
2023-01-28 20:00:00+00:00,-0.039282143,-0.043590963,-0.051276535,-0.016457915,-0.055390716
2023-01-28 21:00:00+00:00,-0.038414747,-0.041165233,-0.04908991,-0.013340771,-0.054575086
2023-01-28 22:00:00+00:00,-0.03790164,-0.038841784,-0.046795964,-0.010267019,-0.053728014
2023-01-28 23:00:00+00:00,-0.037700266,-0.036923677,-0.04480791,-0.007553071,-0.053036004
2023-01-29 00:00:00+00:00,-0.037471056,-0.03486058,-0.042805195,-0.0051944256,-0.05230674
2023-01-29 01:00:00+00:00,-0.036959738,-0.03289032,-0.041016072,-0.0024381876,-0.051680088
2023-01-29 02:00:00+00:00,-0.0370197,-0.03134209,-0.039027303,0.000549376,-0.051127106
2023-01-29 03:00:00+00:00,-0.03753084,-0.030433208,-0.037284255,0.0032467246,-0.050682515
2023-01-29 04:00:00+00:00,-0.03845319,-0.030178845,-0.035731643,0.0056510866,-0.050344348
2023-01-29 05:00:00+00:00,-0.038962126,-0.029785663,-0.034314603,0.008423299,-0.049923807
2023-01-29 06:00:00+00:00,-0.0396069,-0.029179513,-0.033132017,0.010727316,-0.049539447
2023-01-29 07:00:00+00:00,-0.040634364,-0.029203296,-0.03171128,0.011905402,-0.049365252
2023-01-29 08:00:00+00:00,-0.04168597,-0.029399514,-0.030333728,0.01273039,-0.04918164
2023-01-29 09:00:00+00:00,-0.042723477,-0.029568315,-0.029346317,0.013598949,-0.049197078
2023-01-29 10:00:00+00:00,-0.043364853,-0.029148042,-0.027493775,0.01443395,-0.048731655
2023-01-29 11:00:00+00:00,-0.043981045,-0.028758049,-0.025869966,0.014563352,-0.0485816
2023-01-29 12:00:00+00:00,-0.04457906,-0.028007925,-0.02407679,0.014994711,-0.048358172
2023-01-29 13:00:00+00:00,-0.044763714,-0.025923967,-0.020859241,0.016421288,-0.04767832
2023-01-29 14:00:00+00:00,-0.04489222,-0.023501724,-0.017127663,0.017845064,-0.04694897
2023-01-29 15:00:00+00:00,-0.045147717,-0.022493005,-0.013954997,0.018472105,-0.04649651
2023-01-29 16:00:00+00:00,-0.04563856,-0.02169782,-0.011613369,0.01907596,-0.04620388
2023-01-29 17:00:00+00:00,-0.045859545,-0.020221204,-0.008786142,0.019641787,-0.045591235
2023-01-29 18:00:00+00:00,-0.045932353,-0.018336266,-0.0064742565,0.019592136,-0.045236588
2023-01-29 19:00:00+00:00,-0.046147555,-0.01610744,-0.0048582554,0.019274384,-0.04504305
2023-01-29 20:00:00+00:00,-0.046841502,-0.015533805,-0.0044304132,0.018359572,-0.045169115
2023-01-29 21:00:00+00:00,-0.047347277,-0.015402257,-0.0044725537,0.017339438,-0.045265645
2023-01-29 22:00:00+00:00,-0.047472686,-0.015085012,-0.0043030977,0.015557736,-0.045161217
2023-01-29 23:00:00+00:00,-0.047582984,-0.014506161,-0.0052927732,0.012965351,-0.045344085
2023-01-30 00:00:00+00:00,-0.04756385,-0.013758987,-0.0076554418,0.00969854,-0.045827746
2023-01-30 01:00:00+00:00,-0.047864288,-0.0140221715,-0.012252688,0.007113844,-0.04683748
2023-01-30 02:00:00+00:00,-0.047878742,-0.014692873,-0.016658753,0.0057240427,-0.047489226
2023-01-30 03:00:00+00:00,-0.04772252,-0.015235633,-0.021499962,0.005854279,-0.0483813
2023-01-30 04:00:00+00:00,-0.047819674,-0.016524166,-0.024691015,0.005573958,-0.049233586
2023-01-30 05:00:00+00:00,-0.04831934,-0.018689483,-0.026567101,0.0048775077,-0.050408065
2023-01-30 06:00:00+00:00,-0.04888025,-0.020801038,-0.02889502,0.0035101473,-0.05187452
2023-01-30 07:00:00+00:00,-0.049152553,-0.021824032,-0.03090921,0.0018324852,-0.05311665
2023-01-30 08:00:00+00:00,-0.0488216,-0.021564335,-0.032488763,-0.00014290214,-0.054010987
2023-01-30 09:00:00+00:00,-0.04866773,-0.020555258,-0.03357187,-0.0022478998,-0.05478385
2023-01-30 10:00:00+00:00,-0.048162907,-0.019208938,-0.033579975,-0.004029751,-0.05476743
2023-01-30 11:00:00+00:00,-0.047204167,-0.017600268,-0.033233374,-0.00580582,-0.054474324
2023-01-30 12:00:00+00:00,-0.045433044,-0.015062451,-0.03246978,-0.0074588954,-0.05410868
2023-01-30 13:00:00+00:00,-0.0436233,-0.012778789,-0.031921953,-0.008742183,-0.052891344
2023-01-30 14:00:00+00:00,-0.04182273,-0.010512352,-0.031552374,-0.00962463,-0.04980308
2023-01-30 15:00:00+00:00,-0.039415866,-0.007679224,-0.030939013,-0.009301692,-0.04597354
2023-01-30 16:00:00+00:00,-0.036510766,-0.0038846135,-0.029448926,-0.0077906847,-0.04118833
2023-01-30 17:00:00+00:00,-0.03303039,0.00012624264,-0.0274871,-0.004997492,-0.03580901
2023-01-30 18:00:00+00:00,-0.030083776,0.002877593,-0.025683403,-0.002792567,-0.031536788
2023-01-30 19:00:00+00:00,-0.027550668,0.003839016,-0.024366885,-0.0008496642,-0.028266162
2023-01-30 20:00:00+00:00,-0.025185764,0.003957689,-0.023409933,0.000256747,-0.025485873
2023-01-30 21:00:00+00:00,-0.023994982,0.0032200813,-0.02353698,0.0002709031,-0.024638802
2023-01-30 22:00:00+00:00,-0.02450028,0.00048321486,-0.025181323,-0.00165537,-0.026311696
2023-01-30 23:00:00+00:00,-0.02628991,-0.0038211644,-0.027979225,-0.0053723156,-0.029644787
2023-01-31 00:00:00+00:00,-0.028824806,-0.009280175,-0.03165981,-0.010302186,-0.033923984
2023-01-31 01:00:00+00:00,-0.031655908,-0.014854014,-0.035842568,-0.015475184,-0.038341224
2023-01-31 02:00:00+00:00,-0.034580737,-0.019585162,-0.04016587,-0.019583762,-0.042271674
2023-01-31 03:00:00+00:00,-0.03737691,-0.023526162,-0.043938756,-0.02262637,-0.045728564
2023-01-31 04:00:00+00:00,-0.039726764,-0.027123123,-0.047231108,-0.025752604,-0.048528135
2023-01-31 05:00:00+00:00,-0.041522086,-0.029979348,-0.049711436,-0.028346837,-0.050528586
2023-01-31 06:00:00+00:00,-0.043744117,-0.033589065,-0.052840203,-0.03174439,-0.053308338
2023-01-31 07:00:00+00:00,-0.04602319,-0.037456453,-0.056054056,-0.03566274,-0.05624932
2023-01-31 08:00:00+00:00,-0.04864955,-0.041835666,-0.059866816,-0.040504217,-0.06029001
2023-01-31 09:00:00+00:00,-0.050998658,-0.046209067,-0.0637531,-0.0463154,-0.06447253
2023-01-31 10:00:00+00:00,-0.052862644,-0.049247533,-0.06735811,-0.05154589,-0.06755513
2023-01-31 11:00:00+00:00,-0.054584503,-0.05180946,-0.07037789,-0.055800408,-0.068769455
2023-01-31 12:00:00+00:00,-0.055859268,-0.054314315,-0.073003024,-0.060235202,-0.06986281
2023-01-31 13:00:00+00:00,-0.057032794,-0.056783497,-0.0753912,-0.06347084,-0.070964605
2023-01-31 14:00:00+00:00,-0.057894528,-0.059064627,-0.077495694,-0.0652329,-0.071986675
2023-01-31 15:00:00+00:00,-0.05862084,-0.06112784,-0.079520196,-0.066717625,-0.073016584
2023-01-31 16:00:00+00:00,-0.059174627,-0.06267485,-0.081628084,-0.06700203,-0.07405084
2023-01-31 17:00:00+00:00,-0.059690207,-0.06385049,-0.08361885,-0.06628469,-0.07509458
2023-01-31 18:00:00+00:00,-0.059630007,-0.06336415,-0.08455223,-0.06520358,-0.07563993
2023-01-31 19:00:00+00:00,-0.05904916,-0.06199211,-0.08392683,-0.063874304,-0.07578781
2023-01-31 20:00:00+00:00,-0.05767283,-0.05954802,-0.081617236,-0.061220944,-0.075312406
2023-01-31 21:00:00+00:00,-0.055868834,-0.05547321,-0.07836011,-0.058044374,-0.07445729
2023-01-31 22:00:00+00:00,-0.054005265,-0.051187932,-0.07492748,-0.055295765,-0.07207489
2023-01-31 23:00:00+00:00,-0.05181411,-0.04728809,-0.07128039,-0.052396,-0.06825802
2023-02-01 00:00:00+00:00,-0.049987942,-0.04399225,-0.06841621,-0.049592197,-0.065133005
2023-02-01 01:00:00+00:00,-0.04795757,-0.040949553,-0.06552559,-0.047083795,-0.061677665
2023-02-01 02:00:00+00:00,-0.046155304,-0.038726956,-0.06287703,-0.044695556,-0.058298588
2023-02-01 03:00:00+00:00,-0.044849157,-0.037025213,-0.060905516,-0.04169008,-0.05557835
2023-02-01 04:00:00+00:00,-0.043503255,-0.035046577,-0.058921576,-0.0392628,-0.05277893
2023-02-01 05:00:00+00:00,-0.04265827,-0.033067018,-0.057243466,-0.037516803,-0.050680786
2023-02-01 06:00:00+00:00,-0.041743755,-0.031355977,-0.05584055,-0.036566466,-0.04907781
2023-02-01 07:00:00+00:00,-0.041361004,-0.030339062,-0.054989338,-0.03640735,-0.04829049
2023-02-01 08:00:00+00:00,-0.041943014,-0.030533165,-0.055244565,-0.037095875,-0.049007267
2023-02-01 09:00:00+00:00,-0.042939603,-0.03139749,-0.056237787,-0.038113475,-0.050100505
2023-02-01 10:00:00+00:00,-0.044059217,-0.032348514,-0.05720052,-0.039038837,-0.05125186
